Geo,Year,UrbanArea,TownArea,RuralArea
530330028001,2018,65.24240985144215,0.0,0.0
530330028002,2018,64.09842425602017,0.0,0.0
530330028003,2018,49.66036390421535,0.0,0.0
530330028004,2018,65.19431503544989,0.0,0.0
530330028001,2050,65.24240985144215,0.0,0.0
530330028002,2050,64.09842425602017,0.0,0.0
530330028003,2050,49.66036390421535,0.0,0.0
530330028004,2050,65.19431503544989,0.0,0.0
